"subject"	"activityNum"	"activityName"	"featureDomain"	"featureSensor"	"featureMotion"	"featureJerk"	"featureMagnitude"	"featureMeasure"	"featureAxis"	"count"	"average"
"11504"	30	1	"WALKING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"SD"	"Other"	65	-0.3315417
"11505"	30	1	"WALKING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"X"	65	-0.3744403
"11506"	30	1	"WALKING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Y"	65	-0.1759009
"11507"	30	1	"WALKING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Z"	65	-0.2473503
"11508"	30	1	"WALKING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"X"	65	-0.3990323
"11509"	30	1	"WALKING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Y"	65	0.0955456
"11510"	30	1	"WALKING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Z"	65	-0.2379415
"11511"	30	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"Mean"	"Other"	65	-0.3521117
"11512"	30	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"SD"	"Other"	65	-0.353751
"11513"	30	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"X"	65	0.068869
"11514"	30	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Y"	65	0.02196565
"11515"	30	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Z"	65	-0.007395342
"11516"	30	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"X"	65	-0.3744009
"11517"	30	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Y"	65	-0.2707093
"11518"	30	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Z"	65	-0.5213519
"11519"	30	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"Mean"	"Other"	65	-0.19514
"11520"	30	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"SD"	"Other"	65	-0.3598734
"11521"	30	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"X"	65	0.2764068
"11522"	30	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Y"	65	-0.01758804
"11523"	30	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Z"	65	-0.09862471
"11524"	30	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"X"	65	-0.3463943
"11525"	30	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Y"	65	-0.17355
"11526"	30	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Z"	65	-0.1204768
"11527"	30	1	"WALKING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"Magnitude"	"Mean"	"Other"	65	-0.19514
"11528"	30	1	"WALKING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"Magnitude"	"SD"	"Other"	65	-0.3598734
"11529"	30	1	"WALKING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"X"	65	0.9652176
"11530"	30	1	"WALKING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"Y"	65	-0.1576738
"11531"	30	1	"WALKING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"Z"	65	-0.003925564
"11532"	30	1	"WALKING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"X"	65	-0.9797525
"11533"	30	1	"WALKING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"Y"	65	-0.9701766
"11534"	30	1	"WALKING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"Z"	65	-0.9439584
"11535"	30	1	"WALKING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"Mean"	"Other"	65	-0.4720687
"11536"	30	1	"WALKING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"SD"	"Other"	65	-0.5469773
"11537"	30	1	"WALKING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"X"	65	-0.08738399
"11538"	30	1	"WALKING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"Y"	65	-0.06170289
"11539"	30	1	"WALKING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"Z"	65	-0.04460072
"11540"	30	1	"WALKING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"X"	65	-0.4603454
"11541"	30	1	"WALKING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"Y"	65	-0.4976218
"11542"	30	1	"WALKING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"Z"	65	-0.4762088
"11543"	30	1	"WALKING"	"Time"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"Mean"	"Other"	65	-0.02296408
"11544"	30	1	"WALKING"	"Time"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"SD"	"Other"	65	-0.2668457
"11545"	30	1	"WALKING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"X"	65	-0.04595054
"11546"	30	1	"WALKING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Y"	65	-0.06491709
"11547"	30	1	"WALKING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Z"	65	0.08395682
"11548"	30	1	"WALKING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"X"	65	-0.3879206
"11549"	30	1	"WALKING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Y"	65	0.006002779
"11550"	30	1	"WALKING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Z"	65	-0.1825697
"11551"	30	2	"WALKING_UPSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"Mean"	"Other"	65	-0.5497849
"11552"	30	2	"WALKING_UPSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"SD"	"Other"	65	-0.5808781
"11553"	30	2	"WALKING_UPSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"X"	65	-0.5506784
"11554"	30	2	"WALKING_UPSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Y"	65	-0.5929194
"11555"	30	2	"WALKING_UPSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Z"	65	-0.7378039
"11556"	30	2	"WALKING_UPSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"X"	65	-0.5615652
"11557"	30	2	"WALKING_UPSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Y"	65	-0.6108266
"11558"	30	2	"WALKING_UPSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Z"	65	-0.7847539
"11559"	30	2	"WALKING_UPSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"Mean"	"Other"	65	-0.4005884
"11560"	30	2	"WALKING_UPSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"SD"	"Other"	65	-0.3945081
"11561"	30	2	"WALKING_UPSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"X"	65	-0.4204028
"11562"	30	2	"WALKING_UPSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Y"	65	-0.2978138
"11563"	30	2	"WALKING_UPSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Z"	65	-0.3675198
"11564"	30	2	"WALKING_UPSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"X"	65	-0.3262604
"11565"	30	2	"WALKING_UPSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Y"	65	-0.1042992
"11566"	30	2	"WALKING_UPSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Z"	65	0.1214474
"11567"	30	2	"WALKING_UPSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"Mean"	"Other"	65	-0.7739745
"11568"	30	2	"WALKING_UPSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"SD"	"Other"	65	-0.7913494
"11569"	30	2	"WALKING_UPSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"Mean"	"Other"	65	-0.4491507
"11570"	30	2	"WALKING_UPSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"SD"	"Other"	65	-0.1514723
"11571"	30	2	"WALKING_UPSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"X"	65	-0.488039
"11572"	30	2	"WALKING_UPSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Y"	65	-0.3660584
"11573"	30	2	"WALKING_UPSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Z"	65	-0.318937
"11574"	30	2	"WALKING_UPSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"X"	65	-0.5034842
"11575"	30	2	"WALKING_UPSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Y"	65	0.04495455
"11576"	30	2	"WALKING_UPSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Z"	65	-0.2534271
"11577"	30	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"Mean"	"Other"	65	-0.5966001
"11578"	30	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"SD"	"Other"	65	-0.5618377
"11579"	30	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"X"	65	0.05798404
"11580"	30	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Y"	65	-0.003587192
"11581"	30	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Z"	65	0.01615062
"11582"	30	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"X"	65	-0.5354202
"11583"	30	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Y"	65	-0.5872145
"11584"	30	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Z"	65	-0.761942
"11585"	30	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"Mean"	"Other"	65	-0.1376279
"11586"	30	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"SD"	"Other"	65	-0.3274108
"11587"	30	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"X"	65	0.2714156
"11588"	30	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Y"	65	-0.02533117
"11589"	30	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Z"	65	-0.1246975
"11590"	30	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"X"	65	-0.3505045
"11591"	30	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Y"	65	-0.1273112
"11592"	30	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Z"	65	0.0249468
"11593"	30	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"Magnitude"	"Mean"	"Other"	65	-0.1376279
"11594"	30	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"Magnitude"	"SD"	"Other"	65	-0.3274108
"11595"	30	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"X"	65	0.9318298
"11596"	30	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"Y"	65	-0.2266473
"11597"	30	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"Z"	65	-0.02214011
"11598"	30	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"X"	65	-0.9540336
"11599"	30	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"Y"	65	-0.9149339
"11600"	30	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"Z"	65	-0.8624028
"11601"	30	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"Mean"	"Other"	65	-0.7187803
"11602"	30	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"SD"	"Other"	65	-0.7744391
"11603"	30	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"X"	65	-0.1084143
"11604"	30	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"Y"	65	-0.01411134
"11605"	30	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"Z"	65	-0.03641578
"11606"	30	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"X"	65	-0.7427495
"11607"	30	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"Y"	65	-0.743337
"11608"	30	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"Z"	65	-0.6651506
"11609"	30	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"Mean"	"Other"	65	-0.1136084
"11610"	30	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"SD"	"Other"	65	-0.1692935
"11611"	30	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"X"	65	-0.003559746
"11612"	30	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Y"	65	-0.07796065
"11613"	30	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Z"	65	0.08146993
"11614"	30	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"X"	65	-0.4938375
"11615"	30	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Y"	65	-0.08404815
"11616"	30	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Z"	65	-0.2115736
"11617"	30	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"Mean"	"Other"	62	-0.1259614
"11618"	30	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"SD"	"Other"	62	-0.1331243
"11619"	30	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"X"	62	-0.2349231
"11620"	30	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Y"	62	-0.2249928
"11621"	30	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Z"	62	-0.3996887
"11622"	30	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"X"	62	-0.2898027
"11623"	30	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Y"	62	-0.217432
"11624"	30	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Z"	62	-0.535515
"11625"	30	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"Mean"	"Other"	62	0.00410151
"11626"	30	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"SD"	"Other"	62	-0.1785352
"11627"	30	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"X"	62	-0.106967
"11628"	30	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Y"	62	-0.02166371
"11629"	30	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Z"	62	-0.2580674
"11630"	30	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"X"	62	-0.04052571
"11631"	30	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Y"	62	-0.09346826
"11632"	30	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Z"	62	-0.2573934
"11633"	30	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"Mean"	"Other"	62	-0.6175788
"11634"	30	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"SD"	"Other"	62	-0.6455039
"11635"	30	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"Mean"	"Other"	62	-0.3567723
"11636"	30	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"SD"	"Other"	62	-0.2523619
"11637"	30	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"X"	62	-0.2630616
"11638"	30	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Y"	62	-0.3480651
"11639"	30	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Z"	62	-0.2637208
"11640"	30	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"X"	62	-0.2783866
"11641"	30	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Y"	62	-0.2557321
"11642"	30	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Z"	62	-0.3715415
"11643"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"Mean"	"Other"	62	-0.2937388
"11644"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"SD"	"Other"	62	-0.1252832
"11645"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"X"	62	0.0883933
"11646"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Y"	62	-0.007561108
"11647"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Z"	62	-0.01183014
"11648"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"X"	62	-0.2266439
"11649"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Y"	62	-0.1946561
"11650"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Z"	62	-0.4670702
"11651"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"Mean"	"Other"	62	-0.03739011
"11652"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"SD"	"Other"	62	-0.01357712
"11653"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"X"	62	0.2831906
"11654"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Y"	62	-0.01743839
"11655"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Z"	62	-0.09997814
"11656"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"X"	62	-0.05777032
"11657"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Y"	62	-0.02726281
"11658"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Z"	62	-0.2172757
"11659"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"Magnitude"	"Mean"	"Other"	62	-0.03739011
"11660"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"Magnitude"	"SD"	"Other"	62	-0.01357712
"11661"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"X"	62	0.9580005
"11662"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"Y"	62	-0.1267104
"11663"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"Z"	62	0.02880817
"11664"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"X"	62	-0.9588904
"11665"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"Y"	62	-0.9186788
"11666"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"Z"	62	-0.8776671
"11667"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"Mean"	"Other"	62	-0.574337
"11668"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"SD"	"Other"	62	-0.6176621
"11669"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"X"	62	-0.06159546
"11670"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"Y"	62	-0.04968076
"11671"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"Z"	62	-0.05435952
"11672"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"X"	62	-0.5427645
"11673"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"Y"	62	-0.6137963
"11674"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"Z"	62	-0.4988829
"11675"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"Mean"	"Other"	62	-0.09553732
"11676"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"SD"	"Other"	62	-0.2082675
"11677"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"X"	62	-0.07455913
"11678"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Y"	62	-0.06931124
"11679"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Z"	62	0.08957678
"11680"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"X"	62	-0.2659232
"11681"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Y"	62	-0.2853924
"11682"	30	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Z"	62	-0.2953704
"11683"	30	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"Mean"	"Other"	62	-0.9858263
"11684"	30	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"SD"	"Other"	62	-0.985295
"11685"	30	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"X"	62	-0.9887754
"11686"	30	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Y"	62	-0.9804057
"11687"	30	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Z"	62	-0.9859783
"11688"	30	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"X"	62	-0.9900176
"11689"	30	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Y"	62	-0.9819021
"11690"	30	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Z"	62	-0.9889712
"11691"	30	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"Mean"	"Other"	62	-0.9599234
